domain,fp_id,fp_name,confidence,flame_tp_ids,evidence
aena.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
aepna.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aerbnb.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aericanexpress.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aep.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
1uno.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
aertna.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aerna.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aetba.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aetla.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aetnas.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
1uro.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aetnaa.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aetfa.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
aetnacom.com,FP-0007,Typosquat Evasion Infrastructure,95,TP-0012,dnstwist_match=True
aetnat.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
aethna.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aetnae.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aetnaq.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
aeure.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
aeuna.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
aetn.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
aetno.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aetnal.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
aetnar.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aetra.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aetna1.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aetan.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
aetha.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aetnma.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aetmna.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aetnna.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aetnba.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aetns.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
aetnam.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aettna.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aevna.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aetrna.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aeyna.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
aezure.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aetne.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aetnq.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aex.io,FP-0007,Typosquat Evasion Infrastructure,95,TP-0012,dnstwist_match=True
afdp.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
afdobe.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aeta.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aetoa.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aetny.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
afobe.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
adxobe.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
adxp.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aflassian.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
adx.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
adolde.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
adpbe.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
1brn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ahase.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
ahatgpt.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
ahc.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ahene.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
ahlstate.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
ahopify.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
ahtene.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
ahthem.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
ahure.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ahzure.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ai-rbnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ai4bnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ahrbnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
ai5bnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
aibrnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
aiazon.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aibnb.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aidbnb.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
aiericanexpress.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
aifbnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
aierbnb.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aigna.com,FP-0007,Typosquat Evasion Infrastructure,70,TP-0012,dnstwist_match=True
air-bnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
agure.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airb-nb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbbn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbbnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
airbjb.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
airbmb.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
airbhnb.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
airbmnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbn-b.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbnb2.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
airbnb1.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
airbnbcom.com,FP-0007,Typosquat Evasion Infrastructure,100,TP-0012,dnstwist_match=True
airbnb3.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
airbjnb.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
airblb.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
airbnb0.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbnbb.com,FP-0007,Typosquat Evasion Infrastructure,90,TP-0012,dnstwist_match=True
airbnbj.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbnba.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
airbnbc.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
airbnb8.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbnbl.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbnbv.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
airbnbh.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbnd.com,FP-0007,Typosquat Evasion Infrastructure,100,TP-0012,dnstwist_match=True
airbnh.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbnbn.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
airbnf.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
airbnby.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
airbnbz.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
airbnbo.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbnnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
airbnhb.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
airbng.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
2allstate.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
airbnr.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
airbnbs.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
airbnjb.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
airbrb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbnv.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
airbnmb.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
airbnn.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
aircnb.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
2azure.com,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
airbob.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
airdnb.com,FP-0007,Typosquat Evasion Infrastructure,100,TP-0012,dnstwist_match=True
airdmb.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
2amazon.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
airdnd.com,FP-0007,Typosquat Evasion Infrastructure,100,TP-0012,dnstwist_match=True
airfnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airgnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airhbnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airebnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
airhnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airibnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
aiirbnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
afcebook.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbgnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbbb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbn.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbnbu.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
2endesk.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
airrbnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airrnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbrnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
airtbnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
airvnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
aisbnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
aitbnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
aiti.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
aitna.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
2apple.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
2dp.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
airbvnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
airvbnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
aisco.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
aitrbnb.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
airbnc.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
agzure.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
aiurbnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ajazon.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
2llstate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
aizbnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ajmazon.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ajrbnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airsbnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
2pple.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airbhb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ajericanexpress.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
akazon.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
akericanexpress.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
akllstate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
aklstate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
akmazon.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
akrbnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
ajure.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
2zoom.us,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
3.ai,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
akx.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
al-lstate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
al1state.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
al.lstate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
alack.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
airnbb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airnbnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
airnnb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
alazon.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
alassian.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
albp.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
aldstate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
akta.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
alesforce.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
alhstate.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
alicebob.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
alklstate.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
all-state.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
all3tate.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
allastate.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
allatate.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
alistate.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
alevancehealth.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
alldstate.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
alldtate.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
3c.ai,FP-0007,Typosquat Evasion Infrastructure,75,TP-0012,dnstwist_match=True
alletate.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
alllstate.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
allmstate.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
allkstate.com,FP-0007,Typosquat Evasion Infrastructure,85,TP-0012,dnstwist_match=True
3exodus.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
allostate.com,FP-0007,Typosquat Evasion Infrastructure,65,TP-0012,dnstwist_match=True
allqstate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
alericanexpress.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
3etrade.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
alls5tate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
alls6ate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
allsatte.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
allsdtate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
allsftate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
alkstate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
allsrate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
allsrtate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
3hopify.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
allst1ate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
allst-ate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
allst2te.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
allctate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
allst5ate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
3ap.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
allsta4e.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
allsta5e.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
alls4ate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
alls-tate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
allsta5te.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
allsta6e.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
alls5ate.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
