ip,prefix,provider,asn,asn_name,source_date,score_prehire,tier_prehire,score_posthire,tier_posthire,first_seen,last_seen,active
149.40.56.164,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.20.25.54,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.20.25.56,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
79.127.155.145,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
79.127.155.147,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
143.244.41.52,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
143.244.41.54,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
188.212.154.113,,nordvpn,AS25369,"BANDWIDTH-AS - Hydra Communications Ltd, GB",2026-08-06,15,strong,25,anchor,2026-05-22,2026-08-06,true
188.212.154.115,,nordvpn,AS25369,"BANDWIDTH-AS - Hydra Communications Ltd, GB",2026-08-06,15,strong,25,anchor,2026-05-22,2026-08-06,true
195.86.1.83,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
195.86.1.85,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
143.244.63.7,,nordvpn,AS60068,"CDN77 - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
143.244.63.9,,nordvpn,AS60068,"CDN77 - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
212.11.41.2,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
212.11.41.4,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
149.88.102.215,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
149.88.102.217,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.20.26.130,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.20.26.132,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.17.36.226,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.17.36.228,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
149.40.62.226,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
149.40.62.228,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
89.187.161.58,,nordvpn,AS60068,"CDN77 - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
89.187.161.90,,nordvpn,AS60068,"CDN77 - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
138.199.35.49,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
138.199.35.51,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
193.239.87.131,,nordvpn,AS9009,"M247 - M247 Europe SRL, RO",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
193.239.87.133,,nordvpn,AS9009,"M247 - M247 Europe SRL, RO",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
193.239.87.135,,nordvpn,AS9009,"M247 - M247 Europe SRL, RO",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
193.239.87.137,,nordvpn,AS9009,"M247 - M247 Europe SRL, RO",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
217.216.120.56,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
217.216.120.65,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
217.216.120.74,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
217.216.120.83,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
149.34.247.66,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
149.34.247.68,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
149.34.247.71,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
149.34.247.73,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.20.24.49,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.20.24.51,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
195.86.24.53,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
195.86.24.55,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
195.86.24.49,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
195.86.24.51,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.31.52,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.31.2,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.31.12,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.31.42,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.31.62,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.31.22,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.31.72,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.31.32,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.38.2,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.38.12,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.38.22,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.38.32,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.38.42,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.38.52,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.56.2,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.56.12,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.56.22,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.56.32,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.56.42,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.56.52,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.56.62,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.56.72,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.56.82,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.203.56.92,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
209.46.39.2,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
209.46.39.12,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
209.46.39.22,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
209.46.39.32,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
209.46.39.42,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
209.46.39.52,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.245.152.2,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.245.152.12,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.245.152.22,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.245.152.32,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.245.152.42,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
216.245.152.52,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
66.45.76.82,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
66.45.76.22,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
66.45.76.2,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
66.45.76.42,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
66.45.76.62,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
66.45.76.32,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
66.45.76.72,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
66.45.76.92,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
66.45.76.52,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
66.45.76.12,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
65.38.123.2,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
65.38.123.12,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
65.38.123.22,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
65.38.123.32,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.233.176.66,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.233.176.68,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
217.217.118.78,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
217.217.118.89,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
217.217.118.100,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
149.88.28.151,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
149.88.28.153,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
187.13.19.144,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-07-29,2026-08-06,true
187.13.19.152,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-07-29,2026-08-06,true
187.13.19.160,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-07-29,2026-08-06,true
187.13.19.192,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-07-29,2026-08-06,true
187.13.19.199,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-07-29,2026-08-06,true
187.13.19.206,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-07-29,2026-08-06,true
187.13.19.213,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-07-29,2026-08-06,true
187.13.19.220,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-07-29,2026-08-06,true
187.13.19.227,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-07-29,2026-08-06,true
187.13.19.234,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-07-29,2026-08-06,true
187.13.19.241,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-07-29,2026-08-06,true
187.13.19.248,,nordvpn,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",2026-08-06,15,strong,25,anchor,2026-07-31,2026-08-06,true
195.86.6.130,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
195.86.6.132,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
62.93.164.19,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
62.93.164.21,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
149.40.62.231,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
149.40.62.233,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.20.26.135,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.20.26.137,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.233.251.130,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.233.251.132,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
152.233.9.176,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
152.233.9.178,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.20.4.55,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.20.4.57,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.20.25.4,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.20.25.6,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
79.127.156.40,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
79.127.156.42,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.20.24.55,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.20.24.57,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.233.167.121,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
84.233.167.201,,nordvpn,AS212238,"CDNEXT - Datacamp Limited, GB",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
206.223.232.51,,nordvpn,AS396356,"LATITUDE-SH - Latitude.sh, US",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
206.223.232.67,,nordvpn,AS396356,"LATITUDE-SH - Latitude.sh, US",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
206.223.232.83,,nordvpn,AS396356,"LATITUDE-SH - Latitude.sh, US",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
206.223.232.99,,nordvpn,AS396356,"LATITUDE-SH - Latitude.sh, US",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
206.223.232.115,,nordvpn,AS396356,"LATITUDE-SH - Latitude.sh, US",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
206.223.232.131,,nordvpn,AS396356,"LATITUDE-SH - Latitude.sh, US",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
206.223.232.147,,nordvpn,AS396356,"LATITUDE-SH - Latitude.sh, US",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.160.2,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.160.12,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.160.22,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.160.32,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.160.42,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.160.52,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.160.62,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.160.72,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.160.82,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.160.92,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.160.102,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.160.112,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.160.122,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.160.132,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.145.2,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.145.12,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.145.22,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.145.32,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.145.42,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
173.252.145.52,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
209.46.1.2,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
209.46.1.12,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
209.46.1.22,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
209.46.1.32,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
209.46.1.42,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
209.46.1.52,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
209.46.1.62,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
209.46.1.72,,nordvpn,AS136787,"PACKETHUBSA-AS-AP - PacketHub S.A., PA",2026-08-06,15,strong,25,anchor,2026-05-07,2026-08-06,true
