domain,fp_id,fp_name,confidence,flame_tp_ids,evidence
xn--amzn-6na3i.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzn-6na7h.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzn-coa1h.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzn-hoa1h.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzn-moa3i.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzn-nqa2g.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzn-rsa17b.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzn-sqa6f.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzo-1na61d.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzo-1na8h.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzo-6na01d.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzo-6na2h.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzo-hoa0g.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzon-1jc.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzon-4qa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzon-4wa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzon-bra.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzon-gwa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzon-hra.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzon-k11b.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzon-lwb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzon-nra.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzon-sqa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzon-swa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzon-ucc.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--amzon-yqa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--anaclu-h77b.ai,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--ankofamerca-wcb2097g.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--ankofamerica-70c.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--anthm-8cc.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--aomcwallet-3sb74m.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomcwallet-88a1171g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomcwallet-nbc842a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomcwallet-zub57l.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicallet-nbc6650g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicvvallet-3pc.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicwaet-wuba20b.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicwalet-g0b76j.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicwalet-wcc142a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicwalle-f12e7a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicwalle-jcc8820g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicwalle-qyd4018f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicwallt-57a39l.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicwallt-dmb98g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicwallt-u7a50m.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicwllet-9xc70m.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicwllet-mgb42r.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicwllet-zfb2941g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicwllet-zfb80j.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomicwllet-zfb8641g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aomiwallet-ot9dl3n.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--ap-c9a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--apat-8na7054b.ai,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--appe-21a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--appe-7w5a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--appi-ou5a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--appl-3zb.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--appl-8oa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--appl-8va.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--appl-epa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--appl-eva.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--appl-jpa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--appl-opa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--appl-ou5a.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--appl-yva.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--apta-fp5a4c.ai,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--arbnb-tsa.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--arbnb-tsa.com,FP-0009,IPIDEA Residential Proxy Network Infrastructure,80,,proxy_detected=yes
xn--arbnb-tsa.com,FP-0010,Doppelganger / KadNap Residential Proxy Infrastructure,75,,proxy_detected=yes
xn--arbnb-zsa.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aser-6gb16b.ai,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aserpermanente-0lb21j.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aserpermanente-pd7gx6f.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--aserpermanente-v8f8694i.org,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--assiq-goc6778b.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--assiq-jkb30n.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--assiq-u6a13c.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--astate-3dba.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--astate-i2ca.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--astate-icba.com,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--at0icwallet-wv8e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--at0micallet-mj9e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--at0micwallt-2i8e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--at0micwallt-psb.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atlassan-h2a.com,FP-0007,Typosquat Evasion Infrastructure,80,TP-0012,dnstwist_match=True
xn--atmcwallet-3bb34x.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmcwallet-x8a2d.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicallet-59a9691g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicallet-og3e9x.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwa1let-sfb.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwaet-17a222ba.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwaet-17a98ea.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwaet-6sba1r.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwaet-rtba1r.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwailet-k99e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwalet-7yb99z.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwaliet-3he.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwallct-m9b.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwalle-r3b6y.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwalle-sbb8361g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwallt-3bb771b.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwallt-59a14b.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwallt-dmb87d.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwallt-j7a8757f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwallt-mnb2007f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwallt-qlb6242g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwallt-sbb928a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwllet-04b6611g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwllet-1cb453b.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwllet-84a5667f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmicwllet-zfb12g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmiwallet-1cb8w.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmiwallet-dnc5765f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmiwallet-e4b2326f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmiwallet-hbb40p.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atmiwallet-r6a3k.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoicallet-9n2e93a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoicallet-kqe6937f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoicallet-nn2e64a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoicwaet-6sba618a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoicwal1et-7u8e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoicwalet-lyb618a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoicwallet-myd.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoicwllet-8gb8190g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoicwllet-f9c2848f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoicwllet-kqe9077f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoicwllet-x4a0531g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoicwllet-zfb2490g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoiwallet-2ib2780g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoiwallet-2ib804b.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atoiwallet-thb2780g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atom1cwllet-ekb.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcallet-98a32n.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcallet-fhc250a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwa1let-pyb.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwaet-35a68fa.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwaet-8hd37ha.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwaet-msba71w.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwaet-onb2za.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwaet-t5a14ga.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwaiiet-p1e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwailet-rcb.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwalet-0ub3n.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwalet-eub019a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwalet-eub7p.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwaliet-e2e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwalle-eoe8417f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwalle-isb4201g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwalle-isb420a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwalle-wbc3441g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwalle-y8a8071g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwallet-52b.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwallt-76a0e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwallt-8nb611b.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwallt-8nb8032g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwallt-mnb0q.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwallt-qlb67t.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwllet-84a76z.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwllet-c8a004b.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwllet-isb4461g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomcwllet-m4a5992g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomewallet-0xb.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomewallet-k79e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomiallet-pt9dy6o.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomiallet-pt9dym.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomiallet-qjb26j.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomiallet-qjb8161g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicaet-6sba59d.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicalet-g0b2501g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicalet-h0b1376f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicalet-lyb7201g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicalet-xxb0011g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicalet-xxb2983k.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicalet-yxb7231g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicaliet-ol9e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicallct-ol9e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicalle-jcc1q.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicallet-tq9e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicallt-8nb2241g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicallt-8nb4941g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicallt-dmb0951g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicallt-mnb0741g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicllet-e2d1828f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicllet-k5a9612g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicllet-lge5450k.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicllet-x4a7987f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicvallet-nn3j.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicvallet-xq5f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwa11e-ibe.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwa1le-jb9e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwae-y4b49za.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwaiet-x4d.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwaiit-819e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwale-8yb76x.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwale-8yb95b.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwalet-pkd.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwalet-v2e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwall-k7a2671g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwall-o12er8a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwallt-kbb.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwalt-qlb50c.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwalt-uoe6608f.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwat-7sba813a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwat-nsba6271g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwat-stba8761g.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwat-xuba642a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwet-hdb79ca.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwiiet-27a.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwilet-xt9e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwl1et-xt9e.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwlet-0fb89d.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
xn--atomicwlet-6yb14o.io,FP-0007,Typosquat Evasion Infrastructure,60,TP-0012,dnstwist_match=True
