domain,dns_a,dns_aaaa,dns_mx,dns_ns,fuzzer,source_target
guogle.com,['64.190.63.222'],,['localhost'],['ns1.sedoparking.com'],vowel-swap,google.com
geogle.com,['78.41.204.30'],,['mail.h-email.net'],['ns1.torresdns.com'],vowel-swap,google.com
goagle.com,['89.145.66.234'],,['relay1.netnames.net'],['ns1.netnames.net'],vowel-swap,google.com
googlo.com,,,,['ns1.googledomains.com'],vowel-swap,google.com
gougle.com,,,,['ns1.googledomains.com'],vowel-swap,google.com
gmail.com,['172.217.1.101'],['2607:f8b0:4009:801::2005'],['alt1.gmail-smtp-in.l.google.com'],['ns1.google.com'],*original,gmail.com
gmail1.com,['103.224.182.243'],,['park-mx.above.com'],['ns1.above.com'],addition,gmail.com
gmaild.com,['103.224.182.243'],,['park-mx.above.com'],['ns1.above.com'],addition,gmail.com
gmailp.com,['103.224.182.243'],,['park-mx.above.com'],['ns1.above.com'],addition,gmail.com
gmailt.com,['103.224.182.243'],,['park-mx.above.com'],['ns1.above.com'],addition,gmail.com
gmaili.com,['103.224.182.246'],,['park-mx.above.com'],['421.ns1.abovedomains.com'],addition,gmail.com
gmailm.com,['103.224.182.250'],,['park-mx.above.com'],['ns1.above.com'],addition,gmail.com
gmail0.com,['103.224.182.251'],,['park-mx.above.com'],['ns3.abovedomains.com'],addition,gmail.com
gmaila.com,['103.224.182.253'],,['park-mx.above.com'],['ns1.above.com'],addition,gmail.com
gmail8.com,['104.21.27.11'],['2606:4700:3036::ac43:8c4c'],['route1.mx.cloudflare.net'],['lloyd.ns.cloudflare.com'],addition,gmail.com
gmailb.com,['13.248.169.48'],,[''],['ns1.afternic.com'],addition,gmail.com
gmaile.com,['13.248.169.48'],,[''],['ns3.afternic.com'],addition,gmail.com
gmailo.com,['15.197.142.173'],,,['ns59.domaincontrol.com'],addition,gmail.com
gmail5.com,['157.7.231.240'],,['mx5.gmoserver.jp'],['dns01.gmoserver.jp'],addition,gmail.com
gmailc.com,['172.233.219.123'],,['mx156.hostedmxserver.com'],['ns1.parklogic.com'],addition,gmail.com
gmail7.com,['192.185.110.125'],,['mail.gmail7.com'],['ns611.websitewelcome.com'],addition,gmail.com
gmail2.com,['198.185.159.145'],,['alt1.aspmx.l.google.com'],['ns-cloud-c1.googledomains.com'],addition,gmail.com
gmailq.com,['209.126.123.12'],,['mail.h-email.net'],['ns1.torresdns.com'],addition,gmail.com
gmail4.com,['219.68.169.6'],,['gmail4.com'],['pns101.cloudns.net'],addition,gmail.com
gmails.com,['47.254.33.193'],,,['ns1.ename.net'],addition,gmail.com
gmailg.com,['63.143.32.91'],,['mail.h-email.net'],['ns1.domainmx.com'],addition,gmail.com
gmailf.com,['64.190.63.222'],,['localhost'],['ns1.sedoparking.com'],addition,gmail.com
gmailh.com,['64.190.63.222'],,['localhost'],['ns1.sedoparking.com'],addition,gmail.com
gmailx.com,['64.190.63.222'],,['localhost'],['ns1.sedoparking.com'],addition,gmail.com
gmaily.com,['64.190.63.222'],,['localhost'],['ns1.sedoparking.com'],addition,gmail.com
gmailk.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['mail.mailerhost.net'],['lunlun.ns.giantpanda.com'],addition,gmail.com
gmailn.com,['69.162.80.58'],,,['ns1.hastydns.com'],addition,gmail.com
gmailj.com,['69.162.80.59'],,,['ns1.hastydns.com'],addition,gmail.com
gmail3.com,['74.50.65.151'],,['gmail-smtp-in.l.gmail3.com'],['ns1.namebrightdns.com'],addition,gmail.com
gmailw.com,['74.50.65.151'],,['gmail-smtp-in.l.gmailw.com'],['ns1.namebrightdns.com'],addition,gmail.com
gmail6.com,,,,['ns1.hostica.com'],addition,gmail.com
gmail9.com,,,,['ns1.hostica.com'],addition,gmail.com
gmaill.com,,,,['ns1.googledomains.com'],addition,gmail.com
gmailr.com,,,['aero4.stememail.com'],['ns1.dyna-ns.net'],addition,gmail.com
gmailu.com,,,['in1-smtp.messagingengine.com'],['fred.ns.cloudflare.com'],addition,gmail.com
gmailv.com,,,['route1.mx.cloudflare.net'],['elmo.ns.cloudflare.com'],addition,gmail.com
gmailz.com,,,,['ns1.dyna-ns.net'],addition,gmail.com
wmail.com,['!ServFail'],['!ServFail'],['!ServFail'],['ns0.future-s.com'],bitsquatting,gmail.com
giail.com,['103.224.182.243'],,['park-mx.above.com'],['ns1.above.com'],bitsquatting,gmail.com
gmiil.com,['103.224.182.250'],,,['2425.ns1.abovedomains.com'],bitsquatting,gmail.com
gmaim.com,['103.224.212.206'],,['park-mx.above.com'],['ns1.above.com'],bitsquatting,gmail.com
gmaih.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],bitsquatting,gmail.com
gmaid.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],bitsquatting,gmail.com
geail.com,['13.248.169.48'],,,['ns1.namefind.com'],bitsquatting,gmail.com
gmayl.com,['13.248.169.48'],,,['ns1.namefind.com'],bitsquatting,gmail.com
goail.com,['13.248.169.48'],,[''],['ns1.afternic.com'],bitsquatting,gmail.com
gmaal.com,['15.197.148.33'],,['mx1.improvmx.com'],['ns03.domaincontrol.com'],bitsquatting,gmail.com
gmqil.com,['15.197.148.33'],,['gmqil-com.mail.protection.outlook.com'],['ns55.domaincontrol.com'],bitsquatting,gmail.com
gmeil.com,['192.157.56.142'],,['mail.h-email.net'],['ns1.brainydns.com'],bitsquatting,gmail.com
cmail.com,['216.150.1.193'],,,['ns1.vercel-dns.com'],bitsquatting,gmail.com
fmail.com,['216.40.34.41'],,['aspmx.l.google.com'],['ns1.hover.com'],bitsquatting,gmail.com
email.com,['31.43.160.6'],,['mx00.mail.com'],['pdns90.ultradns.biz'],bitsquatting,gmail.com
omail.com,['52.20.84.62'],,,['ns1.atom.com'],bitsquatting,gmail.com
gmahl.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['mail.mailerhost.net'],['lunlun.ns.giantpanda.com'],bitsquatting,gmail.com
gmain.com,['66.175.209.179'],['2600:3c03::f03c:95ff:fe91:5d52'],['mail.mailerhost.net'],['damao.ns.giantpanda.com'],bitsquatting,gmail.com
gmakl.com,['74.63.111.248'],,['mail.gmakl.com'],['ns49.domaincontrol.com'],bitsquatting,gmail.com
g-ail.com,,,,['ns1.googledomains.com'],bitsquatting,gmail.com
glail.com,,,,['ns1.googledomains.com'],bitsquatting,gmail.com
gmaml.com,,,['mailwel.com'],['ns13.domaincontrol.com'],bitsquatting,gmail.com
gmcil.com,,,['gmcil-com.mail.protection.outlook.com'],['clark.ns.cloudflare.com'],bitsquatting,gmail.com
xn--gmal-dza.com,['!ServFail'],['!ServFail'],['!ServFail'],['dns1.registrar-servers.com'],homoglyph,gmail.com
xn--gmai-y0a.com,['103.224.182.251'],,['park-mx.above.com'],['ns1.above.com'],homoglyph,gmail.com
xn--gmil-1na.com,['103.224.182.251'],,['park-mx.above.com'],['ns1.above.com'],homoglyph,gmail.com
xn--gma-xma49a.com,['104.21.16.56'],['2606:4700:3032::6815:1038'],['route1.mx.cloudflare.net'],['ken.ns.cloudflare.com'],homoglyph,gmail.com
xn--mail-47b.com,['104.21.4.36'],['2606:4700:3033::6815:424'],,['carl.ns.cloudflare.com'],homoglyph,gmail.com
xn--gmil-1mb.com,['104.21.41.89'],['2606:4700:130:436c:6f75:6466:6c61:7265'],['route1.mx.cloudflare.net'],['dylan.ns.cloudflare.com'],homoglyph,gmail.com
grna1l.com,['104.21.50.32'],['2606:4700:3031::ac43:c7f4'],,['piers.ns.cloudflare.com'],homoglyph,gmail.com
xn--gmi-fla08b.com,['104.21.69.240'],['2606:4700:3034::ac43:d7ca'],,['mitch.ns.cloudflare.com'],homoglyph,gmail.com
xn--gmal-2pa.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],homoglyph,gmail.com
qmai1.com,['108.167.181.34'],,['mail.qmai1.com'],['hgns1.hostgator.com'],homoglyph,gmail.com
gnaii.com,['122.210.0.151'],,['gnaii.com'],['ns103.nameserver.ne.jp'],homoglyph,gmail.com
qnail.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],homoglyph,gmail.com
qrnail.com,['13.248.213.45'],,,['ns63.domaincontrol.com'],homoglyph,gmail.com
xn--gmi-rla56b.com,['13.248.243.5'],,['xngmirla56b-com0mi.mail.protection.outlook.com'],['ns51.domaincontrol.com'],homoglyph,gmail.com
xn--gail-gd5a.com,['15.197.148.33'],,['mailstore1.secureserver.net'],['ns11.domaincontrol.com'],homoglyph,gmail.com
xn--gil-9ka8078a.com,['15.197.148.33'],,['mailstore1.secureserver.net'],['ns57.domaincontrol.com'],homoglyph,gmail.com
xn--gil-mla3968a.com,['15.197.148.33'],,['mailstore1.secureserver.net'],['ns29.domaincontrol.com'],homoglyph,gmail.com
xn--gmai-88b.com,['15.197.148.33'],,['mailstore1.secureserver.net'],['ns63.domaincontrol.com'],homoglyph,gmail.com
xn--gml-fla4d.com,['15.197.148.33'],,['mailstore1.secureserver.net'],['ns59.domaincontrol.com'],homoglyph,gmail.com
xn--gml-jla4d.com,['15.197.148.33'],,['xngmljla4d-com0mi.mail.protection.outlook.com'],['ns47.domaincontrol.com'],homoglyph,gmail.com
gnmail.com,['15.197.225.128'],,['mail.b-io.co'],['ns37.domaincontrol.com'],homoglyph,gmail.com
xn--mail-9wa.com,['15.197.225.128'],,,['ns59.domaincontrol.com'],homoglyph,gmail.com
gnail.com,['156.241.15.30'],,['mx1.oweb.cn'],['ns.edong.com'],homoglyph,gmail.com
xn--gml-bla4e.com,['162.0.229.222'],,['mx1-hosting.jellyfish.systems'],['dns1.namecheaphosting.com'],homoglyph,gmail.com
gnrail.com,['162.255.119.182'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],homoglyph,gmail.com
xn--gml-wma8h.com,['162.255.119.183'],,['mx1.privateemail.com'],['dns1.registrar-servers.com'],homoglyph,gmail.com
xn--gml-bla9e.com,['162.255.119.190'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],homoglyph,gmail.com
xn--mil-ela23a.com,['162.255.119.58'],,['mx1.privateemail.com'],['dns1.registrar-servers.com'],homoglyph,gmail.com
gnai1.com,['163.43.186.165'],,['mail.9n9n9t.jp'],['asns1.customer.ne.jp'],homoglyph,gmail.com
grnaii.com,['185.160.254.71'],,['mx.sendgrid.net'],['ns-1079.awsdns-06.org'],homoglyph,gmail.com
xn--gmai-80a.com,['185.181.104.242'],,,['ns.inwx.es'],homoglyph,gmail.com
gmall.com,['185.199.108.153'],,,['michelle.ns.cloudflare.com'],homoglyph,gmail.com
xn--gmal-xw5a.com,['185.250.251.182'],,['mail.xn--gmal-xw5a.com'],['dns1.registrar-servers.com'],homoglyph,gmail.com
xn--mil-1oa2m.com,['185.53.177.20'],,['mx001.dclux.xion.oxcs.net'],['ns1.eurodns.com'],homoglyph,gmail.com
xn--gml-jpa92h.com,['185.53.179.128'],,['parkmail.dynadot.com'],['ns1.dyna-ns.net'],homoglyph,gmail.com
xn--mal-oma6x.com,['185.53.179.128'],,['webhost.dynadot.com'],['ns1.dyna-ns.net'],homoglyph,gmail.com
xn--mil-qla7z.com,['192.3.201.85'],,['xn--mil-qla7z.com'],['ns100.nsresponse.com'],homoglyph,gmail.com
xn--gal-l4yv8a.com,['192.64.119.219'],,['mx1.privateemail.com'],['dns1.registrar-servers.com'],homoglyph,gmail.com
xn--gml-jla4c.com,['192.64.119.225'],,['mx1.privateemail.com'],['dns1.registrar-servers.com'],homoglyph,gmail.com
xn--gml-rla4b.com,['192.64.119.26'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],homoglyph,gmail.com
xn--gml-bla9d.com,['192.64.119.44'],,['mx1.privateemail.com'],['dns1.registrar-servers.com'],homoglyph,gmail.com
xn--gml-bpa4s.com,['192.64.119.44'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],homoglyph,gmail.com
xn--gmal-2ya.com,['192.64.119.72'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],homoglyph,gmail.com
xn--gmil-rsa.com,['198.185.159.144'],,['smtp.google.com'],['ns-cloud-b1.googledomains.com'],homoglyph,gmail.com
gmali.com,['198.49.23.144'],,,['ns-cloud-d1.googledomains.com'],homoglyph,gmail.com
xn--gml-vla4b.com,['198.49.23.145'],,['mx1.improvmx.com'],['ns-cloud-b1.googledomains.com'],homoglyph,gmail.com
xn--gml-tgzvj.com,['198.54.117.242'],,,['failed-whois-verification.namecheap.com'],homoglyph,gmail.com
qmall.com,['199.59.243.228'],,,['ns1.bodis.com'],homoglyph,gmail.com
xn--gmai-nza.com,['199.59.243.228'],,['webhost.dynadot.com'],['ns1.dyna-ns.net'],homoglyph,gmail.com
xn--gail-5c5a.com,['213.186.33.5'],,['mx.xn--gail-5c5a.com'],['dns102.ovh.net'],homoglyph,gmail.com
xn--gmai-31a.com,['213.186.33.5'],,['mx3.mail.ovh.net'],['dns19.ovh.net'],homoglyph,gmail.com
xn--gml-nla4d.com,['213.186.33.5'],,['mx0.mail.ovh.net'],['dns110.ovh.net'],homoglyph,gmail.com
xn--gmal-dnb.com,['217.70.184.38'],,['fb.mail.gandi.net'],['ns-102-c.gandi.net'],homoglyph,gmail.com
xn--gml-nla4c.com,['23.227.38.65'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],homoglyph,gmail.com
grail.com,['3.170.185.40'],,['alt1.aspmx.l.google.com'],['ns-1465.awsdns-55.org'],homoglyph,gmail.com
xn--gml-fla9d.com,['3.75.185.201'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],homoglyph,gmail.com
xn--gml-rla9c.com,['37.97.254.27'],['2a01:7c8:3:1337::27'],['xn--gml-rla9c.com'],['ns0.transip.net'],homoglyph,gmail.com
xn--gmil-1sa.com,['51.222.209.96'],,['mail.xn--gmil-1sa.com'],['ns1.dns-parking.com'],homoglyph,gmail.com
xn--gma-lua9d.com,['51.75.59.39'],,['xn--gma-lua9d.com'],['ns1.extrahostpro.net'],homoglyph,gmail.com
xn--gmil-6q5a.com,['54.177.117.207'],,['webhost.dynadot.com'],['geo.dyna-ns.net'],homoglyph,gmail.com
gmaii.com,['64.190.63.222'],,['localhost'],['ns1.sedoparking.com'],homoglyph,gmail.com
xn--gmal-7pa.com,['64.190.63.222'],,['localhost'],['ns1.sedoparking.com'],homoglyph,gmail.com
grmail.com,['64.71.34.77'],,['grmail-com.mail.protection.outlook.com'],['ns.siteprotect.com'],homoglyph,gmail.com
gmmail.com,['64.99.64.37'],,,['ns1.systemdns.com'],homoglyph,gmail.com
xn--mil-1oa2n.com,['67.223.118.95'],,['mx1-hosting.jellyfish.systems'],['dns1.namecheaphosting.com'],homoglyph,gmail.com
gmal1.com,['74.50.65.151'],,['gmail-smtp-in.l.gmal1.com'],['ns1.namebrightdns.com'],homoglyph,gmail.com
xn--mail-kxa.com,['77.247.182.249'],,['mail.h-email.net'],['ns1.redfoxdns.com'],homoglyph,gmail.com
gmnail.com,['78.41.204.35'],,,['ns1.torresdns.com'],homoglyph,gmail.com
xn--gml-2oa4s.com,['82.144.233.56'],,['eforward1.registrar-servers.com'],['dns1.registrar-servers.com'],homoglyph,gmail.com
grnall.com,['84.32.84.32'],,,['ns1.dns-parking.com'],homoglyph,gmail.com
xn--gml-jla9d.com,['84.32.84.32'],,['SMTP.GOOGLE.com'],['ns1.dns-parking.com'],homoglyph,gmail.com
xn--gml-nla9c.com,['84.32.84.32'],,['mx1.improvmx.com'],['ns1.dns-parking.com'],homoglyph,gmail.com
gnnaii.com,['91.195.240.123'],,['domain-us-1.cuiqiu.net'],['ns1.dnsowl.com'],homoglyph,gmail.com
xn--gma-lua9c.com,['91.195.240.94'],,,['ns1glr.name.com'],homoglyph,gmail.com
xn--gmil-hoa.com,['94.23.162.163'],,,['ns1.emailverification.info'],homoglyph,gmail.com
gma11.com,,,,['ns1.googledomains.com'],homoglyph,gmail.com
gma1i.com,,,,['dns1.gma1i.com'],homoglyph,gmail.com
gna1l.com,,,['mx.yandex.net'],['anton.ns.cloudflare.com'],homoglyph,gmail.com
gnall.com,,,['alt1.aspmx.l.google.com'],['ns1.mydomain.com'],homoglyph,gmail.com
gnnail.com,,,,['dns01.muumuu-domain.com'],homoglyph,gmail.com
grnail.com,,,,['nsg1.namebrightdns.com'],homoglyph,gmail.com
grrail.com,,,['mxa.mailgun.org'],['ns-cloud-a1.googledomains.com'],homoglyph,gmail.com
qmail.com,,,['mx1.qq.com'],['ns1.qq.com'],homoglyph,gmail.com
xn--gail-bbc.com,,,,['ns1.googledomains.com'],homoglyph,gmail.com
xn--gail-qd5a.com,,,,['ns1.googledomains.com'],homoglyph,gmail.com
xn--gall-qd5a.com,,,,['ns-1400.awsdns-47.org'],homoglyph,gmail.com
xn--gmai-j1a.com,,,,['ns1.hosting.reg.ru'],homoglyph,gmail.com
xn--gmal-7w5a.com,,,,['ns1.googledomains.com'],homoglyph,gmail.com
xn--gmal-d9b.com,,,['mail.protonmail.ch'],['dns1.registrar-servers.com'],homoglyph,gmail.com
xn--gmal-nza.com,,,,['ns1.googledomains.com'],homoglyph,gmail.com
xn--gmal-spa.com,,,['mail4.outsideserver.com'],['ns1.namebrightdns.com'],homoglyph,gmail.com
xn--gmal-sya.com,,,,['ns1.googledomains.com'],homoglyph,gmail.com
xn--gmal-xpa.com,,,['mailstore1.secureserver.net'],['ns19.domaincontrol.com'],homoglyph,gmail.com
xn--gmil-6na.com,,,,['ns1.googledomains.com'],homoglyph,gmail.com
xn--gmil-moa.com,,,['xngmilmoa-com0m1b.mail.protection.outlook.com'],['helium.ns.hetzner.de'],homoglyph,gmail.com
xn--gmil-roa.com,,,['route1.mx.cloudflare.net'],['adrian.ns.cloudflare.com'],homoglyph,gmail.com
xn--gmil-rzb.com,,,,['ns1.googledomains.com'],homoglyph,gmail.com
xn--gml-bla4d.com,,,,['ns-1274.awsdns-31.org'],homoglyph,gmail.com
xn--gml-fla4e.com,,,,['ns1.parspack.co'],homoglyph,gmail.com
xn--gml-jla9c.com,,,['mx1.efwd.spaceship.net'],['launch1.spaceship.net'],homoglyph,gmail.com
xn--gml-rla9b.com,,,['mail.xn--gml-rla9b.com'],['dns10.ovh.ca'],homoglyph,gmail.com
xn--mail-9pb.com,,,,['ns1.googledomains.com'],homoglyph,gmail.com
xn--mail-ksb.com,,,,['ns-cloud-a1.googledomains.com'],homoglyph,gmail.com
xn--mail-pwa.com,,,['aero4.unstablemail.com'],['ns1.namebrightdns.com'],homoglyph,gmail.com
xn--mil-9ka71a.com,,,['route1.mx.cloudflare.net'],['adel.ns.cloudflare.com'],homoglyph,gmail.com
gmai-l.com,['15.197.148.33'],,['mx.mailwel.com'],['ns25.domaincontrol.com'],hyphenation,gmail.com
gma-il.com,['198.185.159.144'],,,['dns1.p06.nsone.net'],hyphenation,gmail.com
g-mail.com,,,,['ns1.googledomains.com'],hyphenation,gmail.com
gm-ail.com,,,,['ns1.googledomains.com'],hyphenation,gmail.com
bgmail.com,['!ServFail'],['!ServFail'],['!ServFail'],['ns51.1and1.com'],insertion,gmail.com
gvmail.com,['!ServFail'],['!ServFail'],['!ServFail'],['ns1.worldnic.com'],insertion,gmail.com
gmakil.com,['103.224.182.212'],,['park-mx.above.com'],['ns15.abovedomains.com'],insertion,gmail.com
gma9il.com,['103.224.182.243'],,['park-mx.above.com'],['ns1.above.com'],insertion,gmail.com
gmajil.com,['103.224.182.243'],,['park-mx.above.com'],['ns1.above.com'],insertion,gmail.com
gmlail.com,['103.224.182.243'],,['park-mx.above.com'],['ns1.above.com'],insertion,gmail.com
gmai9l.com,['103.224.182.245'],,['park-mx.above.com'],['222.ns1.abovedomains.com'],insertion,gmail.com
gmpail.com,['103.224.182.253'],,['park-mx.above.com'],['1107.ns1.abovedomains.com'],insertion,gmail.com
gmqail.com,['103.224.212.203'],,['park-mx.above.com'],['ns1.above.com'],insertion,gmail.com
gmaijl.com,['103.224.212.206'],,['park-mx.above.com'],['400.ns1.abovedomains.com'],insertion,gmail.com
hgmail.com,['104.21.26.138'],['2606:4700:3031::ac43:a84b'],['email-test.htmlgraphic.com'],['luke.ns.cloudflare.com'],insertion,gmail.com
gma1il.com,['104.21.27.30'],['2606:4700:3036::ac43:8cf4'],['mail.gma1il.com'],['bob.ns.cloudflare.com'],insertion,gmail.com
gmasil.com,['104.21.77.133'],['2606:4700:3030::ac43:d08e'],['route1.mx.cloudflare.net'],['pete.ns.cloudflare.com'],insertion,gmail.com
gma8il.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],insertion,gmail.com
gmawil.com,['104.247.81.99'],,['mail.h-email.net'],['ns1.parkingcrew.net'],insertion,gmail.com
gpmail.com,['13.223.25.84'],['2600:1f18:4ae:c605:dd5d:b838:5816:d7fb'],,['nsg1.namebrightdns.com'],insertion,gmail.com
glmail.com,['13.248.169.48'],,[''],['ns1.afternic.com'],insertion,gmail.com
vgmail.com,['148.72.171.192'],,,['ns1.redmonddc.com'],insertion,gmail.com
gmjail.com,['148.72.171.193'],,['mail.h-email.net'],['ns1.redmonddc.com'],insertion,gmail.com
gkmail.com,['15.197.225.128'],,['mail.b-io.co'],['ns35.domaincontrol.com'],insertion,gmail.com
gtmail.com,['15.197.225.128'],,['mail.b-io.co'],['ns47.domaincontrol.com'],insertion,gmail.com
gmwail.com,['162.255.119.161'],,,['dns1.registrar-servers.com'],insertion,gmail.com
gjmail.com,['172.233.219.123'],,['mx156.hostedmxserver.com'],['ns1.od21.parklogic.com'],insertion,gmail.com
gmai8l.com,['172.233.219.123'],,['mx156.hostedmxserver.com'],['ns1.parklogic.com'],insertion,gmail.com
gmzail.com,['185.53.179.128'],,,['ns1.dyna-ns.net'],insertion,gmail.com
gmaikl.com,['199.59.243.228'],,,['ns1.bodis.com'],insertion,gmail.com
gmazil.com,['199.59.243.228'],,,['ns1.bodis.com'],insertion,gmail.com
tgmail.com,['199.59.243.228'],,,['ns1.bodis.com'],insertion,gmail.com
gmaqil.com,['209.126.123.12'],,,['ns1.torresdns.com'],insertion,gmail.com
gmaiol.com,['209.216.87.232'],,['mail.user-mail.net'],['ns22.webmasters.com'],insertion,gmail.com
